id,progressionId,appliesTo,appliesToId,appliesToSubId,formulaParamsId,groupingId,type,value,bonusType,displayInDetail,filterType
13562,22745,1,26,,,1,4,0,,true,
13565,22745,1,33,,,1,4,0,,true,
13568,22745,1,34,,,1,4,0,,true,
13571,22745,1,36,,,1,4,0,,true,
13574,22745,1,6,-1,,1,4,0,,true,
13577,22745,1,19,8,,1,4,0,,true,
13580,22745,1,19,9,,1,4,0,,true,
13583,22748,1,4,,,1,4,0,,true,
13586,22748,1,5,,,1,4,0,,true,
13589,22748,1,14,,,1,4,0,,true,
13592,22748,1,15,,,1,4,0,,true,
13595,22748,1,16,,,1,4,0,,true,
13598,22748,1,18,,,1,4,0,,true,
13601,22748,1,29,,,1,4,0,,true,
13604,22748,1,30,,,1,4,0,,true,
13607,22748,1,33,,,1,4,0,,true,
13610,22748,1,34,,,1,4,0,,true,
13613,22748,1,35,,,1,4,0,,true,
13616,22748,1,40,,,1,4,0,,true,
13619,22748,1,41,,,1,4,0,,true,
13622,22748,1,42,,,1,4,0,,true,
13625,22748,1,45,,,1,4,0,,true,
13628,22748,1,6,-1,,1,4,0,,true,
13631,22748,1,19,3,,1,4,0,,true,
13634,22748,1,19,4,,1,4,0,,true,
13637,22748,1,19,7,,1,4,0,,true,
13640,22751,1,5,,,1,4,0,,true,
13643,22751,1,7,,,1,4,0,,true,
13646,22751,1,33,,,1,4,0,,true,
13649,22751,1,39,,,1,4,0,,true,
13652,22751,1,6,-1,,1,4,0,,true,
13655,22751,1,19,-1,,1,4,0,,true,
13658,22754,36,4,-1,,1,4,0,,true,
13661,22754,36,5,-1,,1,4,0,,true,
13664,22754,36,6,-1,,1,4,0,,true,
13667,22754,36,7,-1,,1,4,0,,true,
13670,22754,36,1,-1,,1,4,0,,true,
13673,22754,36,2,-1,,1,4,0,,true,
13676,22757,36,1,24,,1,4,0,,true,
13679,22757,36,1,51,,1,4,0,,true,
13682,22757,36,1,45,,1,4,0,,true,
13685,22757,36,1,9,,1,4,0,,true,
13688,22757,36,1,60,,1,4,0,,true,
13691,22757,36,2,75,,1,4,0,,true,
13694,22757,36,3,177,,1,4,0,,true,
13697,22757,36,3,180,,1,4,0,,true,
13700,22757,36,1,39,,1,4,0,,true,
13703,22757,36,3,183,,1,4,0,,true,
13706,22757,36,3,237,,1,4,0,,true,
13709,22757,36,3,186,,1,4,0,,true,
13712,22757,36,1,63,,1,4,0,,true,
13715,22760,36,1,-1,,1,4,0,,true,
13718,22760,36,3,219,,1,4,0,,true,
13721,22760,36,2,111,,1,4,0,,true,
13724,22760,36,2,171,,1,4,0,,true,
13727,22760,36,2,96,,1,4,0,,true,
13730,22760,36,4,-1,,1,4,0,,true,
13733,22763,36,1,-1,,1,4,0,,true,
13736,22766,36,1,-1,,1,4,0,,true,
13739,22766,36,4,-1,,1,4,0,,true,
13742,22766,36,5,-1,,1,4,0,,true,
13745,22766,36,6,-1,,1,4,0,,true,
13748,22766,36,7,-1,,1,4,0,,true,
13751,22769,36,1,24,,1,4,0,,true,
13754,22769,36,1,9,,1,4,0,,true,
13757,22769,36,1,54,,1,4,0,,true,
13760,22769,36,1,39,,1,4,0,,true,
13763,22769,36,2,114,,1,4,0,,true,
13766,22769,36,1,21,,1,4,0,,true,
13769,22769,36,1,33,,1,4,0,,true,
13772,22769,36,1,63,,1,4,0,,true,
13775,22769,36,1,42,,1,4,0,,true,
13778,22769,36,4,-1,,1,4,0,,true,
13781,22769,36,5,-1,,1,4,0,,true,
13784,22769,36,7,-1,,1,4,0,,true,
13787,22772,36,1,-1,,1,4,0,,true,
13790,22772,36,2,-1,,1,4,0,,true,
13793,22772,36,4,-1,,1,4,0,,true,
13796,22772,36,5,-1,,1,4,0,,true,
13799,22772,36,6,-1,,1,4,0,,true,
13802,22772,36,7,-1,,1,4,0,,true,
13805,22775,36,1,-1,,1,4,0,,true,
13808,22775,36,2,-1,,1,4,0,,true,
13811,22775,36,4,-1,,1,4,0,,true,
13814,22775,36,7,-1,,1,4,0,,true,
13817,22778,36,1,24,,1,4,0,,true,
13820,22778,36,1,9,,1,4,0,,true,
13823,22778,36,1,45,,1,4,0,,true,
13826,22778,36,1,51,,1,4,0,,true,
13829,22778,36,1,39,,1,4,0,,true,
13832,22781,15,5,,,1,4,0,,true,
13835,22781,15,9,,,1,4,0,,true,
13838,22784,15,5,,,1,4,0,,true,
13841,22784,15,11,,,1,4,0,,true,
13844,22787,15,5,,,1,4,0,,true,
13847,22787,15,9,,,1,4,0,,true,
13850,22790,15,5,,,1,4,0,,true,
13853,22790,15,17,,,1,4,0,,true,
13856,22793,15,5,,,1,4,0,,true,
13859,22793,15,14,,,1,4,0,,true,
13862,22796,15,5,,,1,4,0,,true,
13865,22796,15,16,,,1,4,0,,true,
13868,22799,15,5,,,1,4,0,,true,
13871,22799,15,21,,,1,4,0,,true,
13874,22802,15,5,,,1,4,0,,true,
13877,22805,15,5,,,1,4,0,,true,
13880,22805,15,8,,,1,4,0,,true,
13883,22808,14,6,,,1,4,0,,true,
13886,22808,14,13,,,1,4,0,,true,
13889,22808,14,11,,,1,4,0,,true,
13892,22808,14,12,,,1,4,0,,true,
13895,22808,14,17,,,1,4,0,,true,
13898,22808,14,18,,,1,4,0,,true,
13901,22811,14,6,,,1,4,0,,true,
13904,22811,14,8,,,1,4,0,,true,
13907,22811,14,9,,,1,4,0,,true,
13910,22811,14,10,,,1,4,0,,true,
13913,22811,14,12,,,1,4,0,,true,
13916,22811,14,17,,,1,4,0,,true,
13919,22814,14,1,,,1,4,0,,true,
13922,22814,14,2,,,1,4,0,,true,
13925,22814,14,3,,,1,4,0,,true,
13928,22814,14,4,,,1,4,0,,true,
13931,22814,14,6,,,1,4,0,,true,
13934,22814,14,8,,,1,4,0,,true,
13937,22814,14,10,,,1,4,0,,true,
13940,22814,14,11,,,1,4,0,,true,
13943,22814,14,12,,,1,4,0,,true,
13946,22814,14,13,,,1,4,0,,true,
13949,22814,14,14,,,1,4,0,,true,
13952,22814,14,16,,,1,4,0,,true,
13955,22814,14,15,,,1,4,0,,true,
13958,22814,14,17,,,1,4,0,,true,
13961,22814,14,18,,,1,4,0,,true,
13964,22814,14,19,,,1,4,0,,true,
13967,22814,14,20,,,1,4,0,,true,
13970,22817,14,6,,,1,4,0,,true,
13973,22817,14,10,,,1,4,0,,true,
13976,22817,14,13,,,1,4,0,,true,
13979,22817,14,12,,,1,4,0,,true,
13982,22817,14,1,,,1,4,0,,true,
13985,22820,14,8,,,1,4,0,,true,
13988,22820,14,9,,,1,4,0,,true,
13991,22820,14,11,,,1,4,0,,true,
13994,22820,14,12,,,1,4,0,,true,
13997,22820,14,17,,,1,4,0,,true,
14000,22823,14,6,,,1,4,0,,true,
14003,22823,14,8,,,1,4,0,,true,
14006,22823,14,9,,,1,4,0,,true,
14009,22823,14,11,,,1,4,0,,true,
14012,22823,14,12,,,1,4,0,,true,
14015,22823,14,14,,,1,4,0,,true,
14018,22823,14,17,,,1,4,0,,true,
14021,22826,14,6,,,1,4,0,,true,
14024,22826,14,13,,,1,4,0,,true,
14027,22826,14,14,,,1,4,0,,true,
14030,22826,14,18,,,1,4,0,,true,
14033,22829,14,2,,,1,4,0,,true,
14036,22829,14,3,,,1,4,0,,true,
14039,22829,14,4,,,1,4,0,,true,
14042,22829,14,6,,,1,4,0,,true,
14045,22829,14,8,,,1,4,0,,true,
14048,22829,14,9,,,1,4,0,,true,
14051,22829,14,10,,,1,4,0,,true,
14054,22829,14,11,,,1,4,0,,true,
14057,22829,14,12,,,1,4,0,,true,
14060,22829,14,1,,,1,4,0,,true,
14063,22829,14,13,,,1,4,0,,true,
14066,22829,14,14,,,1,4,0,,true,
14069,22829,14,15,,,1,4,0,,true,
14072,22829,14,16,,,1,4,0,,true,
14075,22829,14,17,,,1,4,0,,true,
14078,22829,14,18,,,1,4,0,,true,
14081,22829,14,19,,,1,4,0,,true,
14084,22829,14,20,,,1,4,0,,true,
14087,22832,14,10,,,1,4,0,,true,
14090,22832,14,11,,,1,4,0,,true,
14093,22832,14,12,,,1,4,0,,true,
14096,22832,14,17,,,1,4,0,,true,
14099,22832,14,19,,,1,4,0,,true,
14102,22832,14,20,,,1,4,0,,true,
14105,22835,0,2,,,1,4,2,,true,
14108,22835,0,3,,,1,4,-2,,true,
14111,22838,0,1,,,1,4,-2,,true,
14114,22838,0,3,,,1,4,2,,true,
14117,22841,0,1,,,1,4,2,,true,
14120,22841,0,4,,,1,4,-2,,true,
14123,22841,0,6,,,1,4,-2,,true,
14126,22844,0,2,,,1,4,2,,true,
14129,22844,0,1,,,1,4,-2,,true,
14132,22847,0,2,,,1,4,2,,true,
14135,22847,0,4,,,1,4,2,,true,
14138,22847,0,6,,,1,4,-2,,true,
14141,22850,0,2,,,1,4,4,,true,
14144,22850,0,6,,,1,4,2,,true,
14147,22853,0,3,,,1,4,2,,true,
14150,22853,0,6,,,1,4,-2,,true,
14153,22856,1,29,,,0,0,3,,true,
14156,22859,1,30,,,0,0,3,,true,
14159,22862,1,40,,,0,0,3,,true,
14162,22865,1,4,,,0,0,3,,true,
14165,22868,1,40,,,0,0,3,,true,
14168,22871,2,1,2,,0,0,,,true,
14171,22874,1,1,,,0,0,3,,true,
14174,22877,1,3,,,0,0,3,,true,
14177,22880,33,,,,0,0,3,,true,
14180,22883,2,3,2,,0,0,,,true,
